kant_CODE,kant_name,keskus_CODE,keskus_name,population,workers,share_to_center,top_pt_dest,n_trips_to_top,total_outbound_trips,n_trips_to_keskus,n_services_to_keskus,median_travel_time_min,avg_travel_time_min,min_travel_time_min,max_travel_time_min,first_departure_hour,last_departure_hour,service_span_hours,avg_frequency_min,am_peak_services,off_peak_services,hours_with_service,cv_hourly,pm_return_services,pm_return_hours_covered,prop_to_keskus,pt_matches_commute,has_pt_service,has_am_service,has_pm_return,return_feasible,is_center
K325,Laulasmaa,K663,Tallinn,NA,NA,NA,K193,36,48,21,21,56,54.5,49,59,6,23,17,51.4,5,16,16,0.4587274125254208,6,4,0.4375,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K326,Laupa,K709,Türi linn,NA,NA,NA,K709,8,12,8,8,9.5,10,9,13,7,16,9,77.1,3,5,6,0.38729833462074165,3,1,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K327,Lavassaare alev,K531,Pärnu linn,NA,NA,NA,K531,10,10,10,10,30,30.5,29,32,6,19,13,87.2,2,8,9,0.30000000000000004,3,3,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K329,Leevaku,K523,Põlva linn,NA,NA,NA,K583,19,38,13,13,36,38.8,28,64,6,22,16,76.2,4,9,11,0.3422860840197999,3,2,0.34210526315789475,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K330,Leevi,K523,Põlva linn,NA,NA,NA,K777,7,12,3,3,40,40.7,37,45,7,14,7,221.5,1,2,3,0,2,2,0.25,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K331,Lehola,K663,Tallinn,NA,NA,NA,K192,85,168,80,80,42.5,41.2,26,65,6,23,17,12.8,13,67,18,0.3294380241634319,25,4,0.47619047619047616,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K332,Lehtse,K663,Tallinn,NA,NA,NA,K670,18,36,8,8,56,55.9,55,57,6,23,17,145.3,2,6,8,0,2,3,0.2222222222222222,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K333,Leie,K789,Viljandi linn,NA,NA,NA,K789,19,32,19,19,31,33.2,23,54,6,22,16,53.1,4,15,13,0.45173309437135906,5,4,0.59375,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K334,Leisi,K270,Kuressaare linn,NA,NA,NA,K270,8,10,8,8,50,53.8,40,79,6,19,13,112.9,2,6,6,0.38729833462074176,3,3,0.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K335,Lelle,K663,Tallinn,NA,NA,NA,K554,17,34,8,8,55,57.1,53,63,6,21,15,129,2,6,8,0,3,3,0.23529411764705882,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K336,Lepassaare,K813,Võru linn,NA,NA,NA,K813,11,19,11,11,34,44.2,25,108,6,18,12,68.2,3,8,8,0.54110822483116,4,3,0.5789473684210527,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K337,Lepna,K545,Rakvere linn,NA,NA,NA,K321,10,11,3,3,99,68,6,99,12,20,8,232.5,0,3,3,0,6,3,0.2727272727272727,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K338,Libatse,K531,Pärnu linn,NA,NA,NA,K533,13,20,12,12,35,43.3,29,104,6,22,16,87.1,3,9,8,0.6172133998483676,3,2,0.6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K340,Lihula,K663,Tallinn,NA,NA,NA,K339,27,35,3,3,77,79.7,77,85,10,20,10,291.5,0,3,3,0,0,0,0.08571428571428572,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K339,Lihula linn,K663,Tallinn,NA,NA,NA,K340,28,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K342,Liivi,K663,Tallinn,NA,NA,NA,K061,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K343,Lilli,K789,Viljandi linn,NA,NA,NA,K173,3,3,2,2,80,80,78,82,7,14,7,425,1,1,2,0,1,1,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K344,Lindi,K531,Pärnu linn,NA,NA,NA,K531,12,24,12,12,24.5,24.9,20,31,6,21,15,83.1,1,11,11,0.27638539919628335,4,4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K346,Linnamäe,K061,Haapsalu linn,NA,NA,NA,K061,27,49,27,27,17,15.9,11,23,6,23,17,38.8,5,22,17,0.5006854012813249,8,4,0.5510204081632653,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K347,Linnamäe,K813,Võru linn,NA,NA,NA,K813,6,8,6,6,31.5,63.5,25,138,6,18,12,133.2,2,4,6,0,3,3,0.75,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K348,Linte,K674,Tartu linn,NA,NA,NA,K583,4,5,1,1,101,101,101,101,15,15,0,NA,0,1,1,NA,0,0,0.2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K349,Lipa,K663,Tallinn,NA,NA,NA,K553,6,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K350,Lodja,K531,Pärnu linn,NA,NA,NA,K531,12,23,12,12,35,35.7,26,44,6,20,14,76.5,3,9,11,0.27638539919628335,4,4,0.5217391304347826,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K351,Lohkva,K674,Tartu linn,NA,NA,NA,K674,97,109,97,97,13,13.5,1,78,5,21,16,10.4,14,83,17,0.2684127084938161,27,4,0.8899082568807339,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K352,Lohusuu,K663,Tallinn,NA,NA,NA,K403,11,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K353,Loksa linn,K663,Tallinn,NA,NA,NA,K233,27,37,26,26,83.5,81.8,65,114,5,21,16,39,7,19,15,0.5098356355895405,9,4,0.7027027027027027,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K354,Loo,K663,Tallinn,NA,NA,NA,K374,103,210,78,78,25.5,24.9,10,39,5,22,17,13.6,13,65,18,0.4335398938281805,48,4,0.37142857142857144,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K355,Loobu-Viitna,K663,Tallinn,NA,NA,NA,K004,9,19,5,5,51,50.8,48,53,8,17,9,133.8,0,5,5,0,3,3,0.2631578947368421,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K356,Loona-Kuusnõmme,K270,Kuressaare linn,NA,NA,NA,K373,8,11,6,6,41.5,43.2,33,64,6,19,13,161.4,3,3,5,0.37267799624996506,2,1,0.5454545454545454,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K357,Loosi,K813,Võru linn,NA,NA,NA,K813,6,9,6,6,27.5,35,26,71,6,16,10,122.2,1,5,5,0.37267799624996495,2,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K360,Luige,K663,Tallinn,NA,NA,NA,K663,49,97,49,49,18,17.9,15,21,0,23,23,23,10,39,18,0.5009240059528135,15,4,0.5051546391752577,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K361,Luke,K674,Tartu linn,NA,NA,NA,K667,6,10,4,4,40,58,34,118,7,22,15,307,1,3,3,0.4330127018922193,2,2,0.4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K362,Lustivere,K521,Põltsamaa linn,NA,NA,NA,K522,24,42,23,23,11,12,8,27,7,22,15,41.5,5,18,12,0.519759088641194,9,4,0.5476190476190477,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K363,Luua,K674,Tartu linn,NA,NA,NA,K115,6,10,2,2,46.5,46.5,45,48,8,11,3,185,0,2,2,0,1,1,0.2,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K364,Luunja,K674,Tartu linn,NA,NA,NA,K351,36,55,34,34,25,27.9,17,70,6,20,14,25.6,8,26,14,0.5527774861203785,13,4,0.6181818181818182,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K366,Lõpe,K531,Pärnu linn,NA,NA,NA,K531,11,24,11,11,33,39.5,31,105,5,18,13,73.7,3,8,10,0.28747978728803447,2,2,0.4583333333333333,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K368,Lõõla,K663,Tallinn,NA,NA,NA,K458,5,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K369,Lähte,K674,Tartu linn,NA,NA,NA,K674,30,47,30,30,30,35,16,110,6,22,16,32.6,6,24,15,0.4629100498862757,11,4,0.6382978723404256,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K370,Lähtru,K663,Tallinn,NA,NA,NA,K061,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K372,Lüllemäe,K740,Valga linn,NA,NA,NA,K132,5,6,4,4,29,29,29,29,6,16,10,195,1,3,4,0,2,2,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K373,Lümanda,K270,Kuressaare linn,NA,NA,NA,K270,8,12,8,8,45,50.1,35,70,5,20,15,121.4,3,5,7,0.33071891388307384,3,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K374,Maardu linn,K663,Tallinn,NA,NA,NA,K663,253,290,253,253,35,29.8,2,62,0,23,23,4.6,41,212,21,0.5086159496052478,72,4,0.8724137931034482,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K375,Maaritsa,K674,Tartu linn,NA,NA,NA,K160,11,23,10,10,33.5,41,30,71,6,19,13,88.9,2,8,9,0.30000000000000004,5,3,0.43478260869565216,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K376,Maarja,K674,Tartu linn,NA,NA,NA,K674,12,20,12,12,45,55.8,30,133,7,18,11,62.3,2,10,8,0.5039526306789696,4,3,0.6,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K378,Madise,K663,Tallinn,NA,NA,NA,K214,6,9,1,1,83,83,83,83,7,7,0,NA,1,0,1,NA,1,2,0.1111111111111111,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K380,Maidla-Savala,K213,Kiviõli linn,NA,NA,NA,K213,13,15,13,13,8,7.9,5,13,6,20,14,66.9,3,10,11,0.3422860840197998,4,4,0.8666666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K379,Maidla,K663,Tallinn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K381,Malla,K545,Rakvere linn,NA,NA,NA,K036,4,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K382,Malvaste,K292,Kärdla linn,NA,NA,NA,K292,6,11,6,6,8,7.8,7,9,7,20,13,157,2,4,6,0,2,2,0.5454545454545454,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K383,Mammaste,K523,Põlva linn,NA,NA,NA,K767,12,19,9,9,4,5.9,3,13,7,23,16,117.8,1,8,8,0.3142696805273545,3,3,0.47368421052631576,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K385,Martna,K663,Tallinn,NA,NA,NA,K061,5,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K386,Massiaru,K531,Pärnu linn,NA,NA,NA,K531,6,9,6,6,55.5,63.2,48,103,6,18,12,137.4,3,3,5,0.37267799624996506,2,1,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K387,Matsalu,K663,Tallinn,NA,NA,NA,K339,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K389,Meeksi,K674,Tartu linn,NA,NA,NA,K674,4,10,4,4,88.5,100,74,149,6,16,10,196.7,1,3,4,0,2,2,0.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K390,Meerapalu,K674,Tartu linn,NA,NA,NA,K674,2,2,2,2,112.5,112.5,100,125,7,17,10,610,0,2,2,0,1,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
K391,Meeri,K674,Tartu linn,NA,NA,NA,K674,33,60,33,33,37,45,25,136,5,21,16,31.2,5,28,17,0.4632995409521411,10,4,0.55,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K392,Melliste,K674,Tartu linn,NA,NA,NA,K674,17,32,17,17,30,32.2,22,55,6,18,12,48.2,3,14,11,0.44488636238091855,6,3,0.53125,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K394,Metsküla,K270,Kuressaare linn,NA,NA,NA,K270,4,6,4,4,60,59.5,43,75,7,19,12,243.3,1,3,4,0,2,2,0.6666666666666666,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K395,Mihkli,K531,Pärnu linn,NA,NA,NA,K241,3,6,2,2,74,74,61,87,8,11,3,184,0,2,2,0,0,0,0.3333333333333333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
K396,Miiaste,K523,Põlva linn,NA,NA,NA,K523,11,20,11,11,17,25.9,13,97,7,22,15,91.9,3,8,9,0.5454545454545455,2,2,0.55,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K397,Mikitamäe,K674,Tartu linn,NA,NA,NA,K583,14,30,5,5,94,92.2,86,95,5,17,12,177.2,1,4,5,0,1,1,0.16666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K398,Misso,K813,Võru linn,NA,NA,NA,K813,9,10,9,9,57,59.7,51,72,6,18,12,89.9,3,6,8,0.3142696805273545,3,2,0.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K399,Mooste,K674,Tartu linn,NA,NA,NA,K104,11,24,7,7,53,56.7,45,91,6,18,12,118.2,1,6,7,0,2,2,0.2916666666666667,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K400,Mustjala,K270,Kuressaare linn,NA,NA,NA,K270,5,6,5,5,35,45.2,35,71,7,18,11,170,2,3,4,0.4,1,1,0.8333333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K401,Mustla,K663,Tallinn,NA,NA,NA,K024,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K402,Mustla,K789,Viljandi linn,NA,NA,NA,K789,14,20,14,14,29,34.8,24,77,5,19,14,67.3,2,12,11,0.367006645104718,4,3,0.7,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K403,Mustvee linn,K663,Tallinn,NA,NA,NA,K543,17,43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K404,Muuga,K663,Tallinn,NA,NA,NA,K547,38,45,31,31,18,13.2,5,21,6,23,17,34.8,7,24,17,0.5563931713116239,7,4,0.6888888888888889,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K405,Muuga,K663,Tallinn,NA,NA,NA,K545,8,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K407,Mõisaküla,K531,Pärnu linn,NA,NA,NA,K531,4,4,4,4,35,38,35,47,6,18,12,230.7,1,3,4,0,2,2,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K409,Mõniste,K813,Võru linn,NA,NA,NA,K606,8,13,7,7,57,64.1,41,117,6,17,11,116.2,2,5,5,0.63887656499994006,3,2,0.5384615384615384,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K410,Mäetaguse,K118,Jõhvi linn,NA,NA,NA,K225,25,37,20,20,27,25.8,15,49,6,19,13,39.5,3,17,13,0.42914643965279103,6,4,0.5405405405405406,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K411,Mäksa,K674,Tartu linn,NA,NA,NA,K674,7,8,7,7,39,47,31,71,6,18,12,117,2,5,7,0,2,3,0.875,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K413,Männiku,K663,Tallinn,NA,NA,NA,K663,45,90,45,45,21,17.2,8,24,5,22,17,23.2,10,35,18,0.43925069888457574,16,4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K414,Mäo,K458,Paide linn,NA,NA,NA,K458,41,72,41,41,6,8.4,5,89,6,22,16,24.5,12,29,15,0.7506264911224562,13,4,0.5694444444444444,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K415,Märja,K674,Tartu linn,NA,NA,NA,K674,173,191,173,173,11,13.2,2,181,5,22,17,5.9,23,150,18,0.32146335074201726,49,4,0.9057591623036649,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K417,Märjamaa,K663,Tallinn,NA,NA,NA,K416,31,41,7,7,57,61.1,53,74,6,22,16,161.7,2,5,6,0.34992710611188255,2,2,0.17073170731707318,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K416,Märjamaa alev,K663,Tallinn,NA,NA,NA,K417,31,78,19,19,45,48.5,42,69,6,22,16,54.1,3,16,12,0.3252180950806972,6,4,0.24358974358974358,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K418,Mündi,K458,Paide linn,NA,NA,NA,K458,4,4,4,4,20,31.8,4,83,7,16,9,177.3,1,3,4,0,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K419,Müüsleri,K663,Tallinn,NA,NA,NA,K221,6,12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K420,Nabala,K663,Tallinn,NA,NA,NA,K663,22,22,22,22,41,40.1,35,43,0,22,22,52.6,4,18,14,0.41122210987382257,7,4,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K423,Narva-Jõesuu linn,K422,Narva linn,NA,NA,NA,K422,29,35,29,29,23,21.1,2,44,6,22,16,35,5,24,16,0.4602296554020119,6,4,0.8285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K422,Narva linn,K422,Narva linn,NA,NA,NA,K441,82,108,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K424,Nasva-Keskranna,K270,Kuressaare linn,NA,NA,NA,K600,11,15,10,10,19,18.7,15,22,6,21,15,96.8,2,8,9,0.30000000000000004,4,3,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K425,Navi,K813,Võru linn,NA,NA,NA,K813,75,90,75,75,10,14.3,6,158,5,23,18,15.2,11,64,19,0.4885655496412905,21,4,0.8333333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K426,Neeme,K663,Tallinn,NA,NA,NA,K113,5,5,3,3,50,50,48,52,6,16,10,303,1,2,3,0,2,3,0.6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K427,Neeruti,K545,Rakvere linn,NA,NA,NA,K597,20,37,15,15,23,23.4,23,25,6,21,15,66.1,4,11,12,0.36181361349331637,4,4,0.40540540540540543,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K428,Noodasküla,K813,Võru linn,NA,NA,NA,K813,2,3,2,2,63,63,19,107,7,17,10,563,0,2,2,0,0,0,0.6666666666666666,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
K429,Nursi,K813,Võru linn,NA,NA,NA,K813,7,12,7,7,18,39.3,17,148,6,18,12,115.7,1,6,6,0.34992710611188255,2,2,0.5833333333333334,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K431,Nõgiaru,K674,Tartu linn,NA,NA,NA,K674,47,71,47,47,27,36.2,19,145,5,21,16,21.5,9,38,17,0.6461397718749027,10,4,0.6619718309859155,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K432,Nõo,K674,Tartu linn,NA,NA,NA,K674,47,76,47,47,32,40.6,17,138,5,21,16,21.6,10,37,17,0.7404897257572279,12,4,0.618421052631579,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K433,Nõuni,K674,Tartu linn,NA,NA,NA,K674,14,22,14,14,48.5,53,34,94,5,18,13,58.1,4,10,11,0.5080976926793926,4,3,0.6363636363636364,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K434,Nõva,K674,Tartu linn,NA,NA,NA,K674,3,6,3,3,87,87.3,85,90,5,16,11,311,2,1,3,0,3,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K435,Nõva,K663,Tallinn,NA,NA,NA,K663,3,5,3,3,107,106.7,104,109,8,19,11,330,0,3,3,0,1,1,0.6,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
K436,Nüri,K545,Rakvere linn,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
K437,Oandu,K213,Kiviõli linn,NA,NA,NA,K380,4,4,2,2,24,24,19,29,6,16,10,555,1,1,2,0,2,2,0.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K439,Oidrema,K531,Pärnu linn,NA,NA,NA,K366,8,15,6,6,43,57.3,42,100,6,18,12,134,1,5,6,0,1,1,0.4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K441,Olgino,K422,Narva linn,NA,NA,NA,K422,83,120,83,83,10,13.1,7,31,6,22,16,12,13,70,17,0.4152477412362757,23,4,0.6916666666666667,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K442,Ollepa,K663,Tallinn,NA,NA,NA,K709,8,12,4,4,88.5,88.8,87,91,6,18,12,241,1,3,4,0,2,2,0.3333333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K443,Olustvere,K789,Viljandi linn,NA,NA,NA,K789,23,52,23,23,18,21.8,13,50,6,21,15,41.4,4,19,13,0.40978885552459976,6,4,0.4423076923076923,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K444,Oonga,K061,Haapsalu linn,NA,NA,NA,K061,6,12,6,6,22.5,22.5,20,25,5,20,15,177,1,5,6,0,2,2,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K445,Oonurme,K663,Tallinn,NA,NA,NA,K489,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K446,Orava,K813,Võru linn,NA,NA,NA,K147,8,16,5,5,50,79.6,40,203,6,17,11,164.5,1,4,5,0,2,2,0.3125,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K448,Oru,K663,Tallinn,NA,NA,NA,K663,5,10,5,5,57,56.8,52,61,6,21,15,227.8,1,4,5,0,3,3,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K450,Osula,K813,Võru linn,NA,NA,NA,K813,15,24,15,15,15,15.9,10,25,6,23,17,70.6,2,13,11,0.36998498468030955,3,2,0.625,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K452,Otepää,K674,Tartu linn,NA,NA,NA,K451,32,34,14,14,57.5,60.9,45,80,5,18,13,58.1,2,12,13,0.2575393768188564,5,4,0.4117647058823529,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K451,Otepää linn,K674,Tartu linn,NA,NA,NA,K452,32,48,13,13,59,60.8,44,79,5,18,13,62.9,2,11,12,0.2664693550105965,4,3,0.2708333333333333,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K453,Paadla,K270,Kuressaare linn,NA,NA,NA,K295,14,15,10,10,17,17.1,14,20,6,20,14,88.8,4,6,9,0.30000000000000004,4,3,0.6666666666666666,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K454,Paadrema,K531,Pärnu linn,NA,NA,NA,K531,2,3,2,2,48,48,47,49,7,17,10,620,1,1,2,0,0,0,0.6666666666666666,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
K455,Paatsalu,K663,Tallinn,NA,NA,NA,K042,3,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
K456,Padise,K663,Tallinn,NA,NA,NA,K576,18,33,14,14,69.5,72.1,63,87,5,21,16,73.1,3,11,12,0.33364240464065276,5,4,0.42424242424242425,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K457,Pagari,K118,Jõhvi linn,NA,NA,NA,K225,21,29,16,16,23,25.6,15,54,7,19,12,49.5,3,13,10,0.4370036867375632,5,4,0.5517241379310345,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K458,Paide linn,K458,Paide linn,NA,NA,NA,K414,41,89,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
K459,Paikuse,K531,Pärnu linn,NA,NA,NA,K531,98,177,98,98,18,15.8,6,24,0,22,22,11.7,14,84,19,0.4535940973651606,32,4,0.5536723163841808,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K460,Paistu,K789,Viljandi linn,NA,NA,NA,K789,22,44,22,22,15,17.2,14,28,5,20,15,42.2,7,15,12,0.5617403460484771,7,4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K461,Paju,K740,Valga linn,NA,NA,NA,K740,35,59,35,35,9,10.1,4,16,6,21,15,25.3,7,28,15,0.4485155301191002,13,4,0.5932203389830508,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K462,Pajusi,K521,Põltsamaa linn,NA,NA,NA,K521,13,14,13,13,9,9.8,7,19,7,19,12,63.2,3,10,9,0.5029498781008469,4,3,0.9285714285714286,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K463,Pala,K674,Tartu linn,NA,NA,NA,K072,4,10,3,3,78,82.7,77,93,6,16,10,309.5,2,1,3,0,2,2,0.3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K464,Palade-Hellamaa,K292,Kärdla linn,NA,NA,NA,K292,12,14,12,12,5,15.6,4,80,7,20,13,71.5,4,8,9,0.375,4,3,0.8571428571428571,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
K465,Palamuse,K674,Tartu linn,NA,NA,NA,K115,10,16,2,2,52.5,52.5,52,53,8,11,3,183,0,2,2,0,1,1,0.125,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
K466,Paldiski linn,K663,Tallinn,NA,NA,NA,K192,50,52,42,42,63,57.5,33,97,6,22,16,24.5,8,34,17,0.35395401779329766,12,4,0.8076923076923077,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
K467,Palivere,K061,Haapsalu linn,NA,NA,NA,K061,17,34,17,17,30,31.4,24,53,6,22,16,57.9,3,14,12,0.4719232400622504,5,4,0.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
